id,title,release_date,release_year,budget,revenue,runtime,popularity,vote_average,vote_count,original_language,genres,genre_count,in_collection,adult,status
41216,Legend of the Guardians: The Owls of Ga'Hoole,2010-07-10,2010,80000000,140073390,97,5.2721,6.822,2459,en,"Animation, Adventure, Family, Fantasy",4,False,False,Released
41233,Step Up 3D,2010-08-04,2010,30000000,159291809,107,5.7086,6.816,1984,en,"Drama, Romance",2,True,False,Released
41283,Faster,2010-11-23,2010,24000000,23081726,98,5.0426,6.351,2078,en,"Crime, Drama, Action, Thriller",4,False,False,Released
41382,Lottery Ticket,2010-08-20,2010,17000000,24719879,99,1.3302,5.6,180,en,Comedy,1,False,False,Released
41402,Let Me In,2010-10-01,2010,20000000,24145613,116,3.5317,6.792,2187,en,"Drama, Horror, Mystery",3,False,False,Released
41411,The Round Up,2010-03-10,2010,20000000,25346148,115,2.5808,7.534,1037,fr,"Drama, History, War",3,False,False,Released
41436,Paranormal Activity 2,2010-10-20,2010,3000000,177512032,91,3.8467,5.789,2618,en,"Horror, Mystery",2,True,False,Released
41439,Saw 3D,2010-10-22,2010,17000000,136151680,90,6.0693,5.977,3275,en,"Horror, Crime",2,True,False,Released
41446,Scream 4,2011-04-13,2011,40000000,97231420,111,8.4191,6.48,4139,en,"Horror, Mystery",2,True,False,Released
41479,The Joneses,2010-04-16,2010,10000000,7022728,96,2.8853,6.2,638,en,"Comedy, Drama",2,False,False,Released
41505,6 Souls,2010-03-27,2010,22000000,851517,112,2.8261,6.026,762,en,"Horror, Mystery, Thriller",3,False,False,Released
41513,The Smurfs,2011-07-29,2011,110000000,563749323,103,6.7216,5.758,3985,en,"Animation, Family, Adventure, Comedy, Fantasy",5,True,False,Released
41515,Yogi Bear,2010-12-17,2010,80000000,203509374,80,2.6556,5.563,934,en,"Comedy, Family, Animation, Adventure",4,False,False,Released
41517,Ra.One,2011-10-24,2011,24000000,35911689,156,2.9586,5.712,370,hi,"Adventure, Action, Science Fiction",3,False,False,Released
41556,The Romantics,2010-09-10,2010,4500000,123820,97,1.1842,4.9,259,en,"Drama, Romance",2,False,False,Released
41592,StreetDance 3D,2010-05-19,2010,5773100,18144030,98,2.2907,6.462,429,en,"Music, Romance, Drama",3,True,False,Released
41630,No Strings Attached,2011-01-21,2011,25000000,149200000,107,6.5385,6.294,4962,en,"Comedy, Romance",2,False,False,Released
41733,Due Date,2010-11-03,2010,65000000,211800000,95,5.4401,6.392,5779,en,"Comedy, Drama",2,False,False,Released
41894,Blood Done Sign My Name,2010-02-01,2010,10000000,82739,128,0.8466,5.6,13,en,"Drama, Crime",2,False,False,Released
42151,Down Terrace,2010-07-30,2010,31192,10000,93,1.615,6.2,82,en,"Crime, Drama",2,False,False,Released
42188,Never Let Me Go,2010-03-18,2010,15000000,9918093,104,5.1691,6.846,2447,en,"Drama, Romance, Science Fiction",3,False,False,Released
42194,Tekken,2010-03-20,2010,30000000,1697207,92,2.2453,5.339,734,en,"Crime, Drama, Action, Thriller, Science Fiction",5,True,False,Released
42296,Catfish,2010-09-17,2010,30000,3045943,87,2.3366,6.8,551,en,Documentary,1,False,False,Released
42297,Burlesque,2010-11-23,2010,55000000,89500000,119,3.7657,7.208,2363,en,"Drama, Romance",2,False,False,Released
42684,Skyline,2010-11-11,2010,10500000,66984887,93,4.2651,5.0,1748,en,"Science Fiction, Action, Thriller",3,True,False,Released
42707,Road to Nowhere,2010-09-11,2010,5000000,27046,121,0.3613,5.7,45,en,"Mystery, Thriller, Romance",3,False,False,Released
42748,Bo,2010-02-10,2010,1200000,1675160,100,0.807,5.0,37,nl,Drama,1,False,False,Released
42888,How Do You Know,2010-12-17,2010,120000000,48668907,121,2.7007,5.325,1049,en,"Comedy, Drama, Romance",3,False,False,Released
42889,The Virginity Hit,2010-09-24,2010,2000000,636706,120,1.0245,4.4,78,en,Comedy,1,False,False,Released
42949,Arthur 3: The War of the Two Worlds,2010-08-22,2010,70200000,33885979,101,1.7771,5.781,1604,fr,"Animation, Adventure, Fantasy, Family",4,True,False,Released
42966,Once Upon a Time in Mumbaai,2010-07-30,2010,19000000,8300000,132,0.677,6.636,92,hi,"Drama, Thriller, Crime",3,True,False,Released
43074,Ghostbusters,2016-07-14,2016,144000000,229147509,117,6.6095,5.345,6754,en,"Action, Fantasy, Comedy",3,False,False,Released
43083,This Is Sodom,2010-08-05,2010,2745000,5850000,88,0.481,6.8,22,he,"Comedy, History",2,False,False,Released
43212,My Dear Desperado,2010-05-20,2010,800000,4214668,105,1.8664,6.7,17,ko,"Romance, Comedy",2,False,False,Released
43347,Love & Other Drugs,2010-11-22,2010,30000000,102800000,112,14.121,7.038,5553,en,"Drama, Comedy, Romance",3,False,False,Released
43434,Carlos,2010-07-07,2010,18000000,871279,339,2.1961,7.0,233,en,"Crime, Drama, Thriller, History",4,False,False,Released
43539,The Next Three Days,2010-11-18,2010,30000000,67448651,133,5.9882,7.086,3077,en,"Romance, Drama, Thriller, Crime",4,False,False,Released
43552,Vanishing on 7th Street,2010-09-11,2010,10000000,1671196,92,1.5291,5.324,610,en,"Mystery, Horror, Thriller",3,False,False,Released
43593,Piranha 3D,2010-08-20,2010,24000000,83188165,88,5.4802,5.4,2378,en,"Comedy, Horror",2,True,False,Released
43609,My Own Love Song,2010-04-07,2010,1600000,300849,100,2.2726,6.2,62,en,"Comedy, Drama",2,False,False,Released
43615,"Lula, the Son of Brazil",2010-01-01,2010,9500000,3785593,130,0.3163,5.5,87,pt,"Drama, History",2,False,False,Released
43754,The Killing Jar,2010-02-14,2010,400000,2339,92,0.7842,5.5,93,en,"Crime, Mystery, Thriller",3,False,False,Released
43919,Hatchet II,2010-10-01,2010,2500000,156190,85,2.271,5.536,401,en,"Horror, Comedy, Thriller",3,True,False,Released
43923,It's Kind of a Funny Story,2010-10-08,2010,8000000,6491240,102,3.28,6.948,2451,en,"Comedy, Drama",2,False,False,Released
43930,"Tomorrow, When the War Began",2010-08-08,2010,27000000,16533595,103,2.6458,6.093,547,en,"Action, Adventure, Drama",3,False,False,Released
43931,My Soul to Take,2010-10-08,2010,25000000,21500813,107,1.6579,5.472,549,en,"Horror, Mystery",2,False,False,Released
43933,Monsters,2010-06-18,2010,500000,5639730,94,3.4423,6.187,1757,en,"Drama, Thriller, Science Fiction",3,True,False,Released
43935,Dylan Dog: Dead of Night,2011-03-16,2011,20000000,4634062,107,1.2333,4.7,527,en,"Action, Comedy, Fantasy, Horror, Mystery, Science Fiction, Thriller",7,False,False,Released
43942,Freakonomics,2010-10-01,2010,3000000,103735,93,1.1624,6.1,128,en,Documentary,1,False,False,Released
43947,I Spit on Your Grave,2010-06-17,2010,2000000,572809,108,7.4653,6.503,2533,en,"Thriller, Crime, Horror",3,True,False,Released
43949,Flipped,2010-08-06,2010,14000000,4324817,89,9.3668,8.005,3299,en,"Romance, Drama",2,False,False,Released
43959,Soul Surfer,2011-04-08,2011,18000000,47088990,112,3.4162,7.014,1231,en,"Family, Drama",2,False,False,Released
44009,Another Year,2010-11-05,2010,8000000,18124262,129,2.5435,7.01,436,en,"Drama, Comedy",2,False,False,Released
44010,Logan,2010-09-10,2010,135000,10474,94,0.4866,5.3,10,en,"Comedy, Drama, Family",3,False,False,Released
44040,Devil,2010-09-16,2010,10000000,33583175,80,5.4495,6.102,3088,en,"Horror, Mystery, Thriller",3,False,False,Released
44048,Unstoppable,2010-11-04,2010,100000000,167805466,98,4.8699,6.608,3858,en,"Action, Thriller",2,False,False,Released
44113,Stone,2010-10-07,2010,22000000,9479718,105,1.9374,5.294,728,en,"Drama, Thriller, Action, Mystery",4,False,False,Released
44115,127 Hours,2010-11-12,2010,18000000,35700000,94,6.9122,7.087,8043,en,"Adventure, Drama, Thriller",3,False,False,Released
44129,The Company Men,2010-10-21,2010,15000000,4882577,104,2.1722,6.531,800,en,Drama,1,False,False,Released
44147,Wild Target,2010-06-17,2010,8000000,3494154,98,3.4785,6.442,782,en,"Action, Comedy",2,False,False,Released
44214,Black Swan,2010-12-03,2010,13000000,329398046,108,10.3993,7.685,15473,en,"Drama, Thriller, Horror",3,False,False,Released
44263,City Under Siege,2010-08-11,2010,17000000,13851432,110,2.1421,5.0,66,cn,"Science Fiction, Action, Thriller",3,False,False,Released
44264,True Grit,2010-12-22,2010,38000000,252300000,110,7.1019,7.305,5709,en,"Drama, Adventure, Western",3,False,False,Released
44549,Peepli Live,2010-08-13,2010,2270000,6900000,110,0.6691,7.338,74,hi,"Drama, Comedy",2,False,False,Released
44560,Aftershock,2010-07-22,2010,25000000,100297064,135,2.3791,7.2,200,zh,Drama,1,False,False,Released
44564,The Dilemma,2011-01-13,2011,70000000,67112664,111,3.2669,5.33,912,en,"Comedy, Drama",2,False,False,Released
44565,Khatta Meetha,2010-07-23,2010,7500000,10000000,155,1.0918,5.725,71,hi,"Comedy, Drama",2,False,False,Released
44566,Anjaana Anjaani,2010-09-24,2010,6400000,5900000,151,0.6976,5.97,84,hi,"Comedy, Drama, Romance",3,False,False,Released
44603,Hereafter,2010-10-22,2010,50000000,107000000,129,4.1701,6.137,1804,en,"Drama, Fantasy",2,False,False,Released
44613,Lafangey Parindey,2010-08-20,2010,4500000,5000000,126,0.6471,5.9,22,hi,"Action, Drama, Romance",3,False,False,Released
44629,Animal Kingdom,2010-06-03,2010,5000000,1000000,113,3.1339,6.8,903,en,"Crime, Drama",2,False,False,Released
44638,The Tempest,2010-09-11,2010,20000000,346594,111,1.5523,5.316,133,en,"Drama, Fantasy, Comedy",3,False,False,Released
44639,Inside Job,2010-10-08,2010,2000000,7871522,109,3.317,7.7,1028,en,"Documentary, Crime",2,False,False,Released
44716,In a Better World,2010-08-26,2010,15000000,13004198,118,1.5139,7.13,456,da,Drama,1,False,False,Released
44718,Get Low,2010-07-30,2010,700000,10522511,103,1.9083,6.733,333,en,"Drama, Mystery, Comedy",3,False,False,Released
44754,Margaret,2011-09-30,2011,14000000,46495,150,2.6038,6.324,327,en,Drama,1,False,False,Released
44826,Hugo,2011-11-22,2011,170000000,185770160,126,7.5628,7.174,7626,en,"Adventure, Drama, Family",3,False,False,Released
44833,Battleship,2012-04-11,2012,209000000,303025485,131,10.0588,5.883,5903,en,"Thriller, Action, Adventure, Science Fiction",4,False,False,Released
44835,Hesher,2010-01-22,2010,7000000,449702,106,2.8848,6.801,746,en,Drama,1,False,False,Released
44865,The Grandmaster,2013-01-10,2013,38600000,64076736,130,4.3877,6.6,974,zh,"Action, Drama, History",3,False,False,Released
44877,4.3.2.1,2010-06-02,2010,4600000,1163967,117,1.4587,5.472,215,en,"Action, Thriller, Crime, Romance",4,False,False,Released
44896,Rango,2011-03-02,2011,135000000,245724603,107,10.5756,6.892,7038,en,"Animation, Comedy, Family, Western, Adventure",5,False,False,Released
44912,Green Lantern,2011-06-14,2011,200000000,219851172,114,7.4201,5.182,7616,en,"Adventure, Action, Thriller, Science Fiction",4,False,False,Released
44943,Battle: Los Angeles,2011-03-08,2011,70000000,211800000,116,6.4326,5.8,3698,en,"Science Fiction, Action",2,False,False,Released
44944,For Colored Girls,2010-11-05,2010,21000000,38000000,134,2.3401,6.7,81,en,Drama,1,False,False,Released
44945,Trust,2010-09-10,2010,9500000,120000,104,4.4287,6.5,1037,en,"Crime, Drama, Thriller",3,False,False,Released
44977,Dhoom 3,2013-12-19,2013,19500000,91000000,171,2.3276,6.015,306,hi,"Action, Crime",2,True,False,Released
44978,Golmaal 3,2010-11-05,2010,4800000,20000000,140,1.3391,5.554,92,hi,"Comedy, Family",2,True,False,Released
44982,13,2010-03-12,2010,20000000,3701600,91,5.1529,5.835,896,en,"Drama, Thriller",2,False,False,Released
45094,Conviction,2010-10-15,2010,12500000,11826980,107,2.6647,7.072,649,en,Drama,1,False,False,Released
45132,Super,2010-11-26,2010,2500000,1185012,96,4.0545,6.539,1722,en,"Comedy, Action, Drama",3,False,False,Released
45243,The Hangover Part II,2011-05-25,2011,80000000,586764305,102,8.6833,6.502,11215,en,Comedy,1,True,False,Released
45269,The King's Speech,2010-11-26,2010,15000000,414211549,118,5.9706,7.732,9251,en,"Drama, History",2,False,False,Released
45272,Country Strong,2010-12-22,2010,15000000,20601987,117,2.5613,6.102,264,en,"Drama, Romance, Music",3,False,False,Released
45316,Udaan,2010-06-17,2010,800000,520000,138,0.903,7.186,220,hi,Drama,1,False,False,Released
45317,The Fighter,2010-12-10,2010,25000000,129190869,116,4.9883,7.38,4694,en,Drama,1,False,False,Released
45324,Casino Jack,2010-09-16,2010,12500000,1083683,108,2.7202,5.8,322,en,"Comedy, Crime, Drama",3,False,False,Released
45535,Fatal,2010-06-16,2010,17289533,8929413,95,0.9171,5.985,664,fr,Comedy,1,True,False,Released
45610,Machine Gun Preacher,2011-09-23,2011,30000000,3338690,129,3.492,6.735,1127,en,"Action, Thriller, Crime",3,False,False,Released
45612,Source Code,2011-03-30,2011,32000000,147332697,93,7.1905,7.31,9044,en,"Thriller, Science Fiction, Mystery",3,False,False,Released
45649,Rubber,2010-11-09,2010,500000,98017,82,2.5007,5.917,1109,fr,"Comedy, Drama, Fantasy, Horror, Mystery",5,False,False,Released
45657,The Ward,2010-09-13,2010,10000000,5343820,89,2.7329,5.755,1282,en,"Horror, Thriller",2,False,False,Released
45658,Everything Must Go,2011-05-13,2011,5000000,2614773,97,1.7206,6.2,661,en,"Comedy, Drama, Romance",3,False,False,Released
45756,Saint,2010-10-31,2010,4000000,4000000,85,0.9338,4.9,157,nl,"Horror, Comedy",2,False,False,Released
45772,Gnomeo & Juliet,2011-01-13,2011,36000000,189712432,84,4.3687,5.901,2064,en,"Animation, Family",2,True,False,Released
45839,FRED: The Movie,2010-12-17,2010,4000000,1309580,83,0.8513,4.4,160,en,"Comedy, Family, Adventure, TV Movie",4,True,False,Released
46138,Made in Dagenham,2010-10-01,2010,7200000,12629471,113,2.4298,6.673,327,en,"Comedy, Drama, History",3,False,False,Released
46146,Troll Hunter,2010-10-29,2010,3500000,4159678,104,2.887,6.702,1735,no,"Fantasy, Horror",2,False,False,Released
46195,Rio,2011-04-03,2011,90000000,483866772,96,10.7824,6.762,7133,en,"Animation, Adventure, Comedy, Family",4,True,False,Released
46261,Don't Be Afraid of the Dark,2010-11-06,2010,25000000,36993168,99,3.192,5.806,1124,en,"Fantasy, Horror, Thriller",3,False,False,Released
46332,Of Gods and Men,2010-09-08,2010,4000000,41424067,120,2.0858,6.7,410,fr,"Drama, History",2,False,False,Released
46420,The Loved Ones,2010-08-04,2010,4000000,358399,84,2.714,6.715,836,en,Horror,1,False,False,Released
46504,Guy and Madeline on a Park Bench,2010-03-28,2010,60000,35556,83,0.3351,5.4,61,en,"Drama, Music, Romance",3,False,False,Released
46523,New Kids Turbo,2010-12-09,2010,1500000,8786756,84,1.3765,6.341,329,nl,"Action, Comedy",2,True,False,Released
46528,The Warrior's Way,2010-12-01,2010,42000000,11100000,100,3.3988,6.583,663,en,"Adventure, Fantasy, Action, Western, Thriller",5,False,False,Released
46529,I Am Number Four,2011-02-18,2011,50000000,149900000,109,7.2562,6.177,4948,en,"Action, Thriller, Science Fiction, Adventure",4,False,False,Released
46660,I Love You Too,2010-05-06,2010,3846807,1980411,107,0.7655,5.6,37,en,"Comedy, Drama, Romance",3,False,False,Released
46689,Waste Land,2010-01-24,2010,1500000,187716,90,0.657,7.6,127,en,Documentary,1,False,False,Released
46705,Blue Valentine,2010-12-26,2010,1000000,15440333,112,4.7051,6.962,3492,en,"Drama, Romance",2,False,False,Released
46738,Incendies,2010-09-17,2010,6800000,6788659,131,6.2299,8.1,3235,fr,"Drama, War, Mystery",3,False,False,Released
46829,Barney's Version,2010-10-26,2010,30000000,8454301,134,3.0336,7.0,485,en,"Comedy, Drama",2,False,False,Released
46838,Tucker and Dale vs. Evil,2010-01-22,2010,5000000,5224938,89,4.9255,7.395,3117,en,"Comedy, Horror",2,False,False,Released
47088,The Extra Man,2010-08-01,2010,7000000,453079,108,0.8882,5.8,106,en,Comedy,1,False,False,Released
47327,Drive Angry,2011-02-24,2011,50000000,40909909,104,5.7578,5.531,2018,en,"Fantasy, Thriller, Action, Crime",4,False,False,Released
47557,The Edge,2010-09-23,2010,11000000,5380142,115,1.2861,5.7,59,ru,Drama,1,False,False,Released
47607,Tiny Furniture,2010-11-12,2010,65000,416498,99,0.7199,5.6,168,en,"Romance, Comedy, Drama",3,False,False,Released
47760,Restless,2011-09-16,2011,8000000,2500000,91,2.6598,6.499,432,en,"Drama, Romance",2,False,False,Released
47904,Outside the Law,2010-09-21,2010,30000000,3470487,137,0.8307,6.608,201,fr,"Action, Drama, History, War",4,False,False,Released
47933,Independence Day: Resurgence,2016-06-22,2016,165000000,389681935,120,7.5909,5.356,6417,en,"Action, Adventure, Science Fiction",3,True,False,Released
47964,A Good Day to Die Hard,2013-02-06,2013,92000000,304654182,98,4.4843,5.335,6725,en,"Action, Thriller",2,True,False,Released
47971,xXx: Return of Xander Cage,2017-01-13,2017,85000000,346118277,107,13.0517,6.132,9204,en,"Action, Adventure, Crime",3,True,False,Released
48034,Little White Lies,2010-10-20,2010,25000000,48531470,154,2.1383,7.099,1627,fr,"Comedy, Drama",2,True,False,Released
48138,Unknown,2011-02-16,2011,30000000,130786397,113,6.4956,6.689,4142,en,"Action, Mystery, Thriller",3,False,False,Released
48171,The Rite,2011-01-28,2011,37000000,96047633,114,5.5005,6.122,2222,en,"Drama, Thriller, Horror",3,False,False,Released
48231,A Dangerous Method,2011-09-30,2011,15000000,27462041,99,3.1571,6.4,2212,en,Drama,1,False,False,Released
48289,The Debt,2010-09-30,2010,20000000,45636368,113,3.0759,6.568,958,en,"Drama, Thriller",2,False,False,Released
48303,Certified Copy,2010-05-19,2010,7000000,7736632,106,1.3069,7.01,447,fr,"Drama, Romance",2,False,False,Released
48340,Sanctum,2011-02-03,2011,30000000,108609310,108,4.872,6.043,1151,en,"Action, Thriller",2,False,False,Released
48415,Welcome to the South,2010-10-01,2010,4000000,65584679,102,1.0388,6.716,1867,it,Comedy,1,True,False,Released
48492,Detective Dee and the Mystery of the Phantom Flame,2010-09-18,2010,13000000,51723285,123,2.98,6.55,427,zh,"Action, Adventure, Drama, Mystery",4,True,False,Released
48572,Red State,2011-08-19,2011,4000000,1104682,88,3.3588,6.045,1031,en,"Horror, Action, Thriller",3,False,False,Released
48620,The Mighty Macs,2011-10-21,2011,7000000,1891936,102,0.9808,5.2,42,en,Drama,1,False,False,Released
48838,London Boulevard,2010-11-10,2010,25000000,8307227,103,3.0095,5.9,808,en,"Drama, Crime",2,False,False,Released
48988,Hall Pass,2011-02-25,2011,36000000,83200000,105,5.7934,5.704,2098,en,"Comedy, Romance",2,False,False,Released
49009,The Way Back,2010-11-22,2010,30000000,24172201,133,5.3517,6.998,1744,en,"Drama, Adventure, History",3,False,False,Released
49010,Hobo with a Shotgun,2011-05-06,2011,3000000,748453,86,1.5405,5.907,685,en,"Crime, Action, Thriller",3,False,False,Released
49012,Arthur,2011-04-08,2011,40000000,48147945,110,2.8279,5.551,788,en,"Comedy, Romance",2,False,False,Released
49013,Cars 2,2011-06-11,2011,200000000,559852396,106,14.8232,6.177,8428,en,"Animation, Family, Adventure, Comedy",4,True,False,Released
49014,Cosmopolis,2012-05-25,2012,20500000,6063556,109,2.3165,5.7,1336,en,Drama,1,False,False,Released
49017,Dracula Untold,2014-10-01,2014,70000000,217124280,92,6.6595,6.45,6457,en,"Horror, Action, Fantasy",3,False,False,Released
49018,Insidious,2011-03-31,2011,1500000,100106454,102,10.9221,6.94,7270,en,"Horror, Thriller",2,True,False,Released
49020,Submarine,2011-03-18,2011,1500000,864659,98,2.9766,7.36,1576,en,"Drama, Comedy, Romance",3,False,False,Released
